name_id,date,1001001,1001002,1001003,1020002,1020003,1021001,1021002,1041002,1044001,1050002,1050004,1201001,1201003,1201005,1210001,1211001,1300009,1310002,1410004,1502002,1502008,1610004,1730002,1730003,1730007,1730012,2101001,2103001,2103002,2103014,2104002,2104003,2104013,2105001,2105002,2105005,2105007,2110001,2110002,2110004,2110031,2112005,2112006,2112007,2113001,2120001,2510001,3022001,3041001,3041002,3041003,3041004,3041005,3050001,3404001,3414001,3421001,3430001,3430003,3431001,3434003,3450001,3453001,3802001,3804002,3806001,3814003,3815001,3815002,3820001,3820002,3820003,3825001,4301002,4302001,4308001,4311001,4313001,4314002,4320001,4323001,4501001,4503001,4511002,4512001,4513001,4514001,4515002,4520001,4522002,4523002,4530001,4531002,4532001,4533002,4537001,4558001,4703002,4704001,4704002,4711001,4712001,4714001,4716004,4721001,4723001,4726001,4730001,4810001,4810005,4810006,5100001,5101001,5110002,5120001,5200001,5221002,5320001,5401003,5402001,5402015,5403002,5406001,5410002,5410005,5411001,5414001,5421002,5423003,5701001,5701002,5702001,5703006,5704002,5705001,5706001,5707002,5710001,5716001,5720001,5721001,5721016,5722001,5722002,5730008,5734001,5737002,5741001,5746001,5748001,6000003,6002001,6003001,6006001,6008005,6011001,6013001,6015001,6018001,6019003,6027001,6028001,6033011,6034022,6034023,6035001,6043001,6132001,7102005,7103001,7104002,7112001,7115001,7116001,7123001,7200002,7300001,7303000,7306001,7308001,7308002,7317003,7317005,7320003,7321002,7322001,7330001,7332001,7335001,7335002,7336001,7339001,7341001,7343001,7350001,7350002,7350003,7354002,7355001,7355002,7355003,7357002,7358001,7359001,7372001,7374001,7379002,7381001,7383001,7400001,8104001,8105001,8106002,8112001,8114001,8117005,8117006,8123001,8124001,8124002,8130001,8130002,8132001,8134003,8135002,8140002,8141001,8144001,8210003,8220001,8220008,8220009,8220010,8304001,8307002,8308000,8312000,8312001,8313000,8313001,8316002,8317001,8317002,8317004,8317005,8319001,8323001,8323002,8324002,8330001,8332001,8334001,8342001,8343001,8351001,8356001,8358001,8362001,8366002,8372002,8376001,8380001,8380006,8381003,8383001,8393002,8394001,8700002,8700003,8720001,8820001,8821001,8821002,8821003,8821006,8822002,8910001,9101001,9101002,9102001,9104001,9104002,9106001,9107001,9113001,9116001,9122002,9123001,9126001,9127001,9129002,9131001,9134001,9135001,9140001,9400000,9402001,9404001,9405001,9412001,9414001,9416001,9420001,9423001,9433001,9434001,9436001,9437002,10100002,10100006,10102001,10111001,10121001,10122001,10122003,10133000,10134001,10137001,10140001,10142003,10304001,10305001,10306001,10311001,10313001,10322003,10327001,10328001,10340001,10343001,10343002,10344003,10344004,10351001,10356001,10362001,10363002,10364001,10401001,10405002,10405005,10411002,10414001,10431000,10431001,10432002,10432003,10440000,10503001,10514001,10520001,10523002,10701002,10702002,10704002,11020004,11040001,11130001,11141001,11143001,11143002,11147001,11147002,11302001,11307001,11308001,11310001,11310002,11310003,11312001,11315001,11316001,11317001,11335002,11337001,11342001,11405001,11500002,11505001,11514001,11520002,11521001,11530000,11532000,11536001,11536004,11542001,11545000,11701001,11710000,11711000,12280002,12284002,12284003,12284005,12284006,12284007,12285001,12285003,12286002,12287001,12288002,12288003,12288004,12289001,12289002,12291001,12400003,12400004,12448001,12452001,12561001,12563001,12582001,12585001,12586001,12600001,12622001,12660001,12802001,12805001,12806001,12820001,12825002,12861001,12863002,12865001,12872001,12876001,12876004,12878001,12930001
20210101,2021-01-01,-8,-8,-7,-5,-5,-4,-2,-4,-7,-7,-5,-11,-8,-6,-5,-3,1,2,0,2,0,-3,-1,-5,-3,0,3,-1,0,-4,4,4,4,-1,0,3,-1,4,4,4,4,2,5,6,0,1,-2,-5,-9,-8,-7,-7,-5,-7,-4,-6,-5,-5,-5,-4,-3,-1,0,-4,-5,-5,-6,-6,-6,-5,-5,-5,-5,-8,-1,-2,-4,-5,-3,-2,-2,-5,-3,-4,-7,-5,-2,-3,-2,-2,-3,-6,-6,-7,-6,-6,-3,0,-2,-2,0,-2,2,1,-5,-4,-2,0,2,2,2,-1,1,0,0,-1,1,2,-4,-2,-2,-3,-2,-2,-1,1,0,3,0,-2,-2,0,-1,-1,-2,-1,-1,-1,2,1,-1,-1,2,0,3,2,2,-1,-3,0,-5,-4,-4,-3,-3,1,-2,-1,-2,-2,-2,-3,-2,-2,-2,-3,-2,-7,-3,-3,-3,-4,-3,-1,-3,7,-4,-4,-4,-2,-4,-5,-5,-3,-4,-3,-1,5,11,21,31,29,15,15,-3,-1,-3,-2,-1,-1,-2,15,4,12,0,0,3,6,6,27,-6,-6,-5,2,9,19,0,13,21,15,-1,-2,15,33,24,17,18,30,24,25,18,25,25,3,2,-1,2,2,0,2,5,2,15,1,2,3,17,7,44,36,24,11,21,39,25,34,35,29,44,-5,4,0,0,3,8,15,19,38,38,50,30,26,26,30,28,27,30,18,18,19,33,34,30,34,29,27,9,9,17,21,16,8,12,14,17,4,3,4,3,1,1,1,3,4,29,24,30,9,4,3,4,7,43,16,15,21,23,34,42,37,6,11,8,13,39,5,29,22,16,24,34,28,27,40,44,44,51,37,35,35,33,41,40,17,15,18,34,14,2,0,1,1,-1,1,0,-4,-4,-4,-8,-7,-7,-7,-5,-7,-7,-7,-16,-16,-15,-12,-8,-9,-13,-10,-9,-9,-7,-11,-11,-15,-2,-1,-12,-13,-13,-12,-12,-12,-20,-25,-25,-15,-29,-23,-21,-24,-23,-27,-23,-14,-16,-24,-13,-22,-20,-22,-25,-23,-23,-39,-35,-46,-38,-38,-49,-51,-29,-41,-36,-39,-40,-45,-61,-31,-39,-38,-40,-41,-37,-33,-31,-26
20210102,2021-01-02,4,4,4,4,4,3,3,1,-2,-1,0,1,1,2,2,2,5,4,4,4,4,2,3,2,3,3,7,5,6,3,9,9,9,5,5,7,4,7,7,7,8,1,7,6,7,0,3,-4,-7,-7,-7,-7,-3,-6,-6,-9,-6,-6,-6,-6,-5,-2,-1,-7,-7,-7,-9,-9,-9,-8,-8,-8,-7,-12,-4,-5,-7,-8,-6,-5,-4,-10,-6,-7,-12,-8,-4,-5,-4,-4,-6,-10,-9,-10,-7,-6,-3,-5,-7,-7,-4,-6,1,-2,-10,-8,-4,-2,2,2,2,-4,0,-1,0,-4,1,3,-5,-3,-2,-4,-3,-3,-3,-1,-3,1,-2,-2,-2,-1,0,-2,-1,-1,-1,-1,-2,1,0,0,2,1,1,0,1,0,-3,-1,-3,-3,-3,-3,-3,-2,-3,-3,-5,-3,-4,-2,-7,-7,-4,-5,-4,-12,-2,-3,-3,-1,-2,-5,-6,-6,3,3,2,-3,2,-1,0,-2,1,0,-4,-1,4,12,22,20,8,6,-3,-3,-3,-3,-3,-3,-2,8,-4,5,-6,-6,-8,-9,1,20,-2,-2,-2,-2,2,8,-3,5,10,6,-3,-3,5,19,12,9,9,19,20,17,16,16,17,2,0,1,1,1,1,1,3,1,11,1,1,2,11,4,36,30,19,8,18,35,22,32,33,29,36,0,1,1,1,3,6,12,16,40,40,52,31,27,27,31,29,27,29,17,18,18,29,30,26,30,25,25,7,7,14,17,13,6,9,10,13,2,2,2,1,-1,0,1,1,2,23,18,24,6,4,3,2,6,38,14,14,17,18,29,38,32,5,11,9,13,35,6,28,21,16,22,30,26,24,32,36,39,43,32,29,27,26,31,34,15,13,16,30,13,1,-2,0,0,-5,-3,-3,-7,-9,-12,-16,-14,-17,-14,-12,-20,-14,-17,-26,-25,-24,-20,-13,-19,-21,-15,-13,-17,-12,-16,-17,-18,-12,-6,-19,-14,-20,-19,-18,-18,-15,-20,-20,-14,-24,-13,-14,-23,-17,-25,-19,-13,-14,-20,-12,-18,-15,-16,-23,-19,-20,-40,-33,-41,-36,-37,-42,-42,-27,-31,-23,-28,-29,-33,-32,-32,-25,-23,-24,-26,-22,-20,-21,-24
20210103,2021-01-03,5,5,5,10,10,8,10,5,6,6,7,6,5,6,5,5,6,5,6,6,7,6,7,6,6,7,13,11,12,13,14,14,14,11,10,11,11,12,12,12,13,4,11,10,9,3,10,-2,-7,-7,-6,-6,-2,-4,-5,-8,-4,-5,-5,-5,-4,-2,-2,-3,-4,-4,-2,-3,-3,-3,-3,-3,-4,-3,1,0,-1,-2,-1,0,0,-1,-1,-2,-1,-3,0,-1,0,-1,-2,1,0,1,2,2,1,3,2,2,3,2,5,3,2,3,3,4,6,6,6,5,3,5,7,5,6,13,2,4,4,2,3,2,3,8,3,5,4,-3,-2,-1,0,-1,1,3,2,0,6,3,4,4,8,4,4,10,8,7,4,4,-6,-5,-5,-2,-2,7,0,5,6,3,2,-1,7,8,3,4,7,9,-3,-1,-1,-2,0,4,4,17,1,-1,-3,0,-1,-1,-2,0,-1,0,5,15,21,34,37,36,24,24,3,7,1,4,6,5,1,25,13,21,7,7,12,18,14,35,-3,-3,-1,11,20,30,8,23,32,26,7,6,25,43,34,26,27,36,34,35,28,35,35,6,6,3,6,6,4,6,10,6,21,5,6,8,24,13,51,39,29,15,25,41,29,35,37,33,51,0,10,5,5,9,14,26,24,40,40,49,32,29,29,32,31,31,33,23,23,24,35,36,33,35,29,29,14,13,22,24,19,12,15,15,18,7,6,6,5,-2,-1,0,1,2,16,14,17,6,4,4,2,6,34,13,13,15,15,26,32,29,4,10,7,12,32,4,27,20,16,24,32,27,25,39,40,39,46,34,31,34,34,39,39,18,16,19,35,15,2,-2,0,0,-1,-1,-1,-3,-4,-3,-9,-7,-7,-7,-4,-8,-8,-8,-15,-15,-14,-12,-9,-10,-13,-10,-10,-10,-8,-10,-9,-13,1,2,-8,-8,-8,-8,-7,-7,-13,-17,-17,-11,-14,-5,-8,-14,-9,-14,-12,-9,-12,-16,-9,-15,-10,-9,-15,-12,-13,-20,-18,-15,-10,-12,-17,-19,-16,-17,-3,-6,-7,-10,-7,-10,-2,-2,-3,-4,-5,-4,-8,-2
20210104,2021-01-04,17,17,17,13,13,10,10,8,8,8,8,14,11,9,9,7,4,3,5,4,6,8,8,9,9,8,9,11,12,12,11,11,11,9,9,9,9,9,9,8,10,-1,7,5,9,0,6,2,-2,-3,3,3,2,0,-1,-5,-2,-2,-2,-2,-2,0,0,-1,-2,-2,1,0,0,-1,-1,-1,-3,-3,3,1,0,-1,0,1,0,0,-1,-4,-2,-4,-1,-2,0,-2,-3,-1,-2,0,1,-1,-1,1,1,1,1,2,4,2,1,2,2,2,5,5,5,2,2,3,5,2,4,12,-2,0,0,-1,-1,-1,0,3,1,3,1,-4,-4,-3,-2,-3,-1,0,-1,-2,2,0,1,1,4,1,1,7,5,4,0,1,-7,-7,-6,-4,-4,3,-3,2,5,0,-1,-4,7,7,1,3,4,18,-5,-4,-4,-5,-3,3,6,29,-5,-5,-6,-1,-5,-5,-5,-2,-5,-3,5,17,26,44,48,47,35,35,1,7,-1,3,6,5,0,32,16,27,7,7,16,31,17,47,-4,-2,-1,12,25,38,9,28,39,31,8,7,31,56,43,33,34,48,40,41,34,42,42,8,7,4,7,7,7,7,15,8,29,7,7,10,30,17,63,50,38,20,33,52,36,45,47,40,63,1,13,7,7,11,17,31,30,49,49,62,41,36,35,41,38,37,41,29,29,30,44,45,41,45,41,39,17,16,27,32,26,17,23,26,28,9,8,10,11,7,7,6,8,11,48,42,48,19,6,6,10,12,59,23,22,34,38,49,60,53,9,14,11,19,53,8,40,30,23,35,49,41,38,60,64,62,72,54,54,53,51,64,60,28,25,31,54,23,7,4,5,5,5,5,5,2,2,4,-2,-1,1,0,2,0,-1,0,-9,-9,-9,-7,-3,-4,-7,-4,-3,-3,3,-1,-2,-3,4,5,-1,1,-4,-1,-1,-1,-8,-13,-13,-9,-11,-3,-6,-11,-7,-13,-11,-9,-12,-18,-10,-16,-9,-7,-14,-10,-11,-22,-18,-16,-11,-15,-18,-20,-15,-17,-10,-11,-12,-15,-12,-18,-7,-8,-9,-10,-9,-9,-11,-15
20210105,2021-01-05,12,12,12,9,9,7,7,5,3,4,4,10,9,8,7,5,3,3,4,3,4,5,5,5,5,5,6,9,10,8,8,8,8,9,9,10,9,8,8,8,9,-2,7,5,5,-1,8,-1,-5,-5,-4,-4,-1,-4,-4,-8,-6,-5,-5,-5,-4,-1,-1,-4,-6,-6,-6,-7,-7,-6,-6,-6,-7,-6,-1,-3,-4,-5,-3,-3,-2,-6,-5,-6,-9,-7,-3,-4,-2,-3,-5,-8,-7,-7,-5,-5,-2,-1,-2,-2,-1,-2,2,0,-5,-4,-2,0,3,3,3,-1,0,0,3,-1,2,10,-4,-3,-3,-3,-3,-3,-2,-1,-1,2,-1,-3,-3,-3,-1,-3,-1,-1,-1,-2,1,0,-1,-1,2,0,2,2,3,1,-1,0,-4,-4,-4,-4,-3,1,-3,-1,-2,-2,-4,-4,-3,-3,-3,-3,-1,-6,-3,-4,-3,-3,-2,-1,-3,4,-1,-1,-2,-1,-1,1,1,-1,0,0,6,10,13,19,24,21,12,10,3,5,3,3,2,2,1,14,4,11,-1,0,0,1,6,25,5,6,6,9,13,20,8,14,20,16,6,6,16,29,23,18,19,23,27,24,23,24,24,-1,-5,2,-2,-2,3,-2,9,0,18,-1,0,2,18,10,44,34,25,10,20,36,22,33,34,30,44,6,7,6,6,8,12,20,19,40,40,53,30,27,26,30,29,27,30,18,18,19,28,29,25,30,28,26,6,5,13,17,13,7,13,14,16,-2,-3,1,6,1,1,2,3,5,31,27,31,10,0,-2,5,6,45,15,15,22,25,35,45,40,4,10,7,13,40,4,30,22,17,26,37,31,29,47,51,48,59,42,41,41,40,50,47,19,17,21,40,16,-2,-1,-1,-1,1,2,2,2,1,0,-2,-1,-2,0,0,-5,-4,-4,-10,-10,-9,-7,-2,-6,-8,-3,-2,-4,2,-3,-6,-6,2,5,-3,-1,-4,-3,-3,-2,-8,-11,-11,-8,-6,2,1,-8,-2,-11,-7,-8,-10,-15,-8,-14,-5,-3,-12,-7,-10,-31,-25,-32,-25,-26,-34,-37,-19,-24,-5,-17,-22,-28,-40,-23,-10,-18,-22,-24,-23,-18,-19,-18
20210106,2021-01-06,8,8,8,7,7,7,7,6,4,4,5,7,7,7,6,5,6,6,7,6,7,7,8,6,7,8,9,11,11,10,11,10,10,11,11,12,11,11,11,10,11,2,10,8,9,2,10,-3,-8,-8,-7,-7,-3,-7,-6,-8,-7,-7,-7,-6,-5,-3,-2,-5,-5,-6,-6,-7,-6,-6,-6,-6,-7,-5,0,-2,-3,-4,-3,-2,-2,-4,-3,-4,-7,-5,0,-1,1,-1,-3,-7,-7,-7,-6,-5,-2,1,-1,-1,0,-1,2,1,-5,-4,-2,0,3,3,3,1,0,1,4,1,3,12,-2,-1,-1,-2,-1,-1,-1,1,1,4,0,-2,-2,-1,1,-1,2,1,1,0,3,2,2,1,4,2,3,4,4,5,3,2,-4,-4,-3,-2,-2,3,-1,2,3,1,0,-1,3,3,1,1,3,-1,-1,-1,-1,-1,1,1,-1,-3,1,1,1,0,1,1,1,0,1,1,2,6,10,16,22,20,7,6,1,2,1,1,1,1,1,11,2,9,0,0,-1,-2,4,19,0,0,1,5,9,15,4,13,18,15,3,3,13,23,19,14,15,20,24,22,21,21,21,4,3,2,3,3,4,3,9,4,18,3,4,6,18,10,41,34,25,12,22,36,24,29,31,27,41,1,7,4,4,6,10,18,19,36,36,47,27,24,23,27,25,24,27,17,17,17,29,30,27,29,23,24,10,9,16,18,14,7,9,10,13,4,3,3,1,-5,-2,-1,-1,0,17,13,17,4,1,0,-1,3,31,10,10,14,14,23,30,26,3,8,5,10,29,2,23,16,12,18,26,22,20,27,31,33,39,27,22,22,21,30,31,13,11,14,27,10,0,-4,-2,-2,-5,-3,-3,-6,-7,-10,-11,-10,-12,-10,-9,-14,-12,-13,-21,-20,-19,-15,-11,-15,-17,-12,-11,-13,-10,-13,-13,-15,-9,-4,-14,-12,-12,-14,-13,-12,-13,-15,-15,-8,-11,-5,1,-10,-6,-2,-1,-5,-10,-11,-5,-9,-6,-5,-4,3,1,-24,-16,-34,-30,-29,-35,-34,-8,-12,-2,-14,-16,-21,-38,-30,-17,-18,-21,-24,-22,-20,-20,-27
20210107,2021-01-07,-2,-2,-4,1,1,4,3,4,3,4,5,1,2,4,2,2,6,5,6,5,6,5,7,6,7,7,11,9,10,9,11,11,11,9,9,10,9,10,10,10,11,4,9,8,9,3,10,-4,-8,-8,-6,-6,-4,-7,-5,-7,-5,-5,-5,-5,-3,-1,-1,-3,-4,-4,-3,-4,-3,-4,-4,-4,-4,-3,1,0,-1,-2,-1,-1,-1,-1,-1,-3,-5,-4,1,0,2,0,-2,-5,-5,-5,-4,-3,-1,1,0,0,0,0,1,1,-2,-2,-1,1,3,3,3,1,0,1,3,1,3,11,-1,0,0,-1,0,0,0,1,1,2,0,-6,-6,-3,-1,-4,0,1,0,-2,1,1,1,1,3,1,2,3,4,3,1,1,-8,-7,-7,-5,-5,2,-3,1,3,-1,-2,-5,3,3,-1,0,2,8,-6,-6,-5,-7,-4,1,2,22,-4,-5,-6,-2,-5,-6,-6,-2,-5,-3,3,15,22,37,42,40,28,27,1,6,-1,3,5,3,0,27,13,23,6,6,13,21,14,40,-8,-7,-5,9,20,31,6,23,33,26,5,4,26,47,36,27,28,40,36,35,29,36,36,3,5,-2,3,3,0,3,8,3,19,3,3,5,23,12,51,37,27,13,23,39,26,36,37,32,51,-3,8,3,3,6,12,26,23,40,40,50,36,32,31,36,34,35,36,27,27,28,32,33,30,33,29,31,11,10,17,20,16,8,11,13,17,4,2,2,0,-5,-5,-5,-3,-1,25,21,27,6,3,3,-1,4,40,13,13,20,21,30,38,34,4,11,7,13,38,2,31,23,19,28,38,31,30,42,44,46,52,39,35,37,36,43,44,21,19,23,41,18,3,-2,0,0,0,1,1,1,-1,-3,-1,-1,-1,-3,-3,-4,-7,-5,-12,-11,-11,-9,-8,-8,-10,-8,-7,-8,-6,-7,-7,-11,7,5,-6,-5,-6,-6,-5,-5,-12,-16,-16,-9,-12,-4,-4,-12,-7,-11,-9,-7,-11,-16,-8,-14,-8,-7,-12,-9,-10,-23,-18,-21,-15,-18,-22,-24,-15,-16,0,-7,-11,-15,-24,-17,4,-2,-6,-9,-13,-9,-12,-7
20210108,2021-01-08,2,1,0,3,3,4,4,3,3,3,3,5,5,6,4,3,1,1,2,2,2,3,5,4,4,5,9,10,11,10,11,11,11,9,9,10,9,10,10,10,11,6,10,10,8,4,8,-2,-6,-5,-6,-6,-1,-5,-5,-7,-5,-5,-5,-5,-4,-1,-1,-5,-6,-5,-7,-8,-8,-6,-6,-6,-7,-9,-3,-4,-7,-7,-5,-5,-4,-9,-7,-6,-11,-7,-4,-5,-5,-4,-6,-13,-11,-13,-11,-9,-5,-7,-7,-7,-6,-7,-2,-5,-11,-10,-8,-5,-1,-1,-1,-7,-4,-5,-2,-7,-1,3,-5,-7,-7,-6,-6,-6,-6,-9,-4,0,-4,-8,-8,-6,-3,-7,-3,-4,-3,-6,-3,-3,-4,-4,-4,-4,0,-5,-3,-3,-4,-4,-10,-9,-9,-8,-8,-3,-6,-4,-4,-6,-7,-7,-5,-5,-6,-6,-5,-4,-9,-10,-8,-11,-8,-6,-5,9,-7,-7,-8,-5,-7,-10,-10,-6,-8,-7,-3,6,13,26,33,31,17,17,-5,-2,-7,-4,-2,-3,-6,17,4,14,-1,-1,4,9,6,28,-11,-10,-8,3,11,22,0,16,24,18,0,-1,17,37,27,19,20,32,27,29,20,30,29,4,4,-1,3,3,1,3,6,3,17,2,3,5,18,8,46,37,26,12,23,40,27,35,36,29,46,-5,5,0,0,3,9,18,20,34,34,47,30,27,26,31,29,28,31,21,21,22,33,35,31,35,31,29,11,11,19,23,18,11,15,17,19,5,3,4,5,-2,-1,-1,1,3,28,24,28,9,4,3,3,6,34,13,13,20,22,27,33,29,4,9,5,11,31,2,23,17,14,21,28,23,22,31,33,34,40,29,26,27,26,33,34,15,14,17,30,13,0,-4,-2,-2,-2,-1,-1,-4,-5,-7,-8,-7,-8,-9,-7,-9,-10,-10,-18,-19,-18,-16,-11,-11,-16,-14,-13,-12,-11,-14,-13,-17,-4,-2,-13,-11,-14,-13,-13,-12,-19,-24,-24,-12,-24,-17,-21,-21,-19,-26,-21,-13,-13,-19,-11,-17,-16,-19,-23,-25,-26,-33,-33,-38,-30,-30,-40,-43,-30,-38,-34,-36,-38,-41,-45,-27,-30,-29,-30,-30,-28,-24,-24,-19
20210109,2021-01-09,4,3,2,3,3,4,4,4,3,4,4,5,4,4,3,3,2,2,3,4,4,4,6,5,5,6,8,10,10,10,11,11,11,8,8,9,8,9,9,9,10,6,9,10,7,4,8,-4,-8,-8,-10,-9,-4,-8,-6,-8,-7,-7,-7,-6,-5,-3,-2,-6,-7,-6,-10,-10,-10,-8,-8,-8,-8,-12,-5,-6,-8,-8,-6,-6,-5,-12,-8,-6,-13,-8,-5,-5,-6,-5,-6,-15,-12,-15,-12,-9,-5,-8,-8,-8,-6,-8,0,-4,-14,-12,-8,-4,2,2,2,-6,-2,-2,2,-7,2,18,-6,-7,-7,-7,-7,-5,-5,-6,-4,1,-3,-11,-11,-7,-5,-9,-4,-6,-5,-7,-1,-4,-6,-6,-4,-5,0,1,0,3,4,-2,-13,-12,-12,-11,-10,-1,-7,-3,-2,-5,-10,-12,-4,-4,-8,-7,1,1,-13,-13,-12,-16,-14,-9,-8,5,-16,-15,-15,-10,-15,-18,-18,-13,-16,-15,-14,-9,-5,3,13,10,12,10,-14,-11,-15,-12,-9,-10,-11,1,-4,-1,-10,-10,-6,0,-5,24,-20,-20,-19,-15,-11,-9,-16,-11,-9,-11,-19,-20,-13,-4,-7,-9,-8,5,15,9,13,8,8,-16,-14,-16,-15,-15,-16,-15,-14,-15,-8,-15,-15,-14,-7,-12,10,5,-2,-9,-4,8,0,9,9,8,10,-21,-15,-18,-18,-16,-13,8,-3,16,16,18,7,6,6,7,7,2,-2,1,1,2,5,5,3,6,1,1,-11,-11,-6,-3,-7,-11,-10,-10,-8,-13,-12,-13,-14,-19,-17,-15,-16,-16,-18,-17,-17,-15,-13,-12,-19,-16,-24,-18,-18,-19,-19,-22,-24,-23,-14,-17,-15,-17,-22,-14,-20,-18,-17,-21,-24,-22,-21,-31,-30,-25,-31,-26,-30,-30,-30,-34,-31,-21,-20,-23,-32,-19,-14,-14,-14,-14,-15,-17,-17,-21,-21,-18,-32,-28,-26,-24,-17,-27,-18,-23,-33,-32,-31,-25,-17,-24,-27,-21,-20,-23,-22,-22,-20,-21,-22,-13,-24,-14,-21,-23,-22,-21,-21,-25,-25,-11,-16,-10,-8,-15,-11,-13,-10,-10,-13,-19,-12,-18,-11,-11,-14,-10,-14,-36,-31,-44,-42,-37,-45,-44,-24,-30,-10,-23,-24,-29,-42,-31,-25,-23,-24,-26,-25,-22,-23,-18
